No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5127, 0.0584, 0.4397, 0.1049, NaN, NaN, D--+D, 0.214, 0.315, -1.515, -6.6, 0.018, 0.814, 2.784, 17.462
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5195, 0.0416, 0.4387, 0.0875, NaN, NaN, D+--U, 0.182, 0.219, -2.917, -20.3, 0.018, 0.333, 2.083, 10.612
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.4882, 0.044, 0.4156, 0.0886, NaN, NaN, D---U, 0.18, -0.852, -8.107, -54.428, 0.02, -0.135, -1.317, -13.166
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5275, 0.0404, 0.4555, 0.1078, NaN, NaN, D+--D, 0.145, -0.319, -5.257, -25.328, 0.02, -0.015, 0.108, 1.384
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.5194, 0.0525, 0.4272, 0.0872, NaN, NaN, D--+D, 0.139, -0.054, -1.832, -3.264, 0.022, 0.54, 1.878, 11.808
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.5412, 0.0415, 0.4542, 0.1051, NaN, NaN, D+--D, 0.143, 0.011, 0.068, 5.88, 0.022, 0.399, 2.828, 16.38
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5182, 0.0736, 0.5086, 0.0806, NaN, NaN, ++-+-, 0.414, 0.307, 0.108, -0.12, 0.018, 0.656, 3.419, 19.226
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.4679, 0.0697, 0.3841, 0.0708, NaN, NaN, D----, 0.109, -0.774, -9.689, -60.76, 0.018, -0.254, -1.479, -11.094
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5617, 0.0273, 0.5531, 0.0298, NaN, NaN, +++++, 0.351, 0.932, 8.587, 53.744, 0.018, 0.983, 7.658, 46.158
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.514, 0.0742, 0.4966, 0.0832, NaN, NaN, -+++-, 0.443, 0.184, 4.286, 24.008, 0.02, 0.28, 4.747, 25.128
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.51, 0.0482, 0.4811, 0.0704, NaN, NaN, +--+-, 0.172, 0.314, -5.203, -33.084, 0.02, 0.247, 0.003, -3.418
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5776, 0.0176, 0.5641, 0.0265, NaN, NaN, ++-++, 0.386, 0.532, 5.554, 43.588, 0.02, 0.813, 5.381, 34.918
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.5711, 0.0899, 0.5406, 0.112, NaN, NaN, ++++-, 0.372, 0.559, 9.652, 49.242, 0.022, 0.593, 7.563, 38.196
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.5263, 0.0839, 0.4991, 0.1073, NaN, NaN, +----, 0.159, -0.082, -3.888, -27.146, 0.022, 0.154, 0.793, 0.002
