No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join,0,5,1, LSTM, Close_norm, Close_norm,0.5161,0.0331,0.4376,0.0782,0.628,0.553, D---+,0.132,-0.384,-1.273,-3.58,0.018,0.317,2.905,18.972
1, ['Close_norm'], SAX, co-integration, time_join,0,5,1, LSTM, Close_norm, Close_norm,0.4662,0.0242,0.3835,0.0543,1.027,0.668, D---D,0.161,-0.491,-6.343,-34.984,0.018,-0.176,0.37,3.27
1, ['Close_norm'], None, co-integration, time_join,0,10,1, LSTM, Close_norm, Close_norm,0.5353,0.0532,0.4359,0.1146,0.872,0.634, D+-+D,0.094,0.171,1.222,15.4,0.02,0.517,3.347,21.748
1, ['Close_norm'], SAX, co-integration, time_join,0,10,1, LSTM, Close_norm, Close_norm,0.4882,0.0457,0.3783,0.0581,1.288,0.875, D+--D,0.11,-0.292,-4.473,-20.468,0.02,-0.013,0.5,3.814
1, ['Close_norm'], None, co-integration, time_join,0,15,1, LSTM, Close_norm, Close_norm,0.4629,0.0529,0.3673,0.0302,0.838,0.562, D---D,0.083,-0.838,-8.106,-45.016,0.022,-0.399,-1.259,-9.068
1, ['Close_norm'], SAX, co-integration, time_join,0,15,1, LSTM, Close_norm, Close_norm,0.4586,0.0637,0.3495,0.0296,1.33,0.914, DD--D,0.109,-1.127,-8.841,-47.1,0.022,-0.754,-1.626,-10.11
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join,0,5,1, LSTM, Close_norm, Close_norm,0.471,0.0202,0.3754,0.0631,1.177,0.716, DD--D,0.084,-0.828,-6.808,-39.7,0.018,-0.219,-0.039,-0.564
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join,0,5,1, LSTM, Close_norm, Close_norm,0.4929,0.0283,0.4013,0.0845,1.163,0.924, D--+D,0.091,-0.155,-2.143,-7.896,0.018,0.601,2.293,15.338
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join,0,5,1, LSTM, Close_norm, Close_norm,0.5183,0.0397,0.4489,0.1054,1.215,0.837, D--+D,0.12,-0.177,-0.579,-0.54,0.018,0.513,3.075,19.016
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join,0,10,1, LSTM, Close_norm, Close_norm,0.49,0.0521,0.4159,0.0813,1.341,0.87, D+--D,0.128,0.295,-3.222,-12.772,0.02,-0.075,0.993,6.738
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join,0,10,1, LSTM, Close_norm, Close_norm,0.498,0.0349,0.4189,0.0728,1.221,0.796, D+--D,0.068,0.005,-4.765,-26.712,0.02,0.159,0.222,-0.232
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join,0,10,1, LSTM, Close_norm, Close_norm,0.498,0.016,0.4302,0.0822,1.462,0.988, D---D,0.076,-0.56,-6.466,-36.836,0.02,-0.362,-0.629,-5.294
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join,0,15,1, LSTM, Close_norm, Close_norm,0.4955,0.0524,0.4241,0.0881,1.359,0.923, D+--D,0.075,-0.186,-2.851,-12.802,0.022,0.034,1.312,7.174
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join,0,15,1, LSTM, Close_norm, Close_norm,0.5088,0.0499,0.4391,0.0984,1.598,0.978, D+--D,0.071,-0.257,-3.481,-17.702,0.022,-0.01,0.997,4.724
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join,0,15,1, LSTM, Close_norm, Close_norm,0.491,0.0266,0.383,0.0575,1.501,0.787, DD--D,0.058,-0.828,-6.332,-32.774,0.022,-0.463,-0.429,-2.812
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join,0,5,1, LSTM, Close_norm, Close_norm,0.4841,0.032,0.4055,0.068,0.976,0.676, D+--D,0.089,0.068,-3.684,-23.744,0.018,0.618,1.7,8.89
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join,0,5,1, LSTM, Close_norm, Close_norm,0.4984,0.0505,0.3906,0.0715,1.369,0.87, D--+D,0.086,-0.251,-1.667,-4.532,0.018,0.606,2.708,18.496
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join,0,10,1, LSTM, Close_norm, Close_norm,0.4882,0.076,0.4218,0.1067,1.266,0.857, D+--D,0.074,-0.002,-3.168,-18.164,0.02,-0.138,1.152,4.966
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join,0,10,1, LSTM, Close_norm, Close_norm,0.4922,0.013,0.3827,0.0655,1.483,0.885, DD--D,0.035,-0.393,-3.443,-15.48,0.02,0.026,1.014,6.308
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join,0,15,1, LSTM, Close_norm, Close_norm,0.4803,0.0515,0.3964,0.0544,1.586,0.885, D+--D,0.061,-0.469,-7.311,-40.636,0.022,-0.003,-0.861,-6.878
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join,0,15,1, LSTM, Close_norm, Close_norm,0.5368,0.0636,0.4494,0.1159,1.41,1.009, D+--D,0.1,-0.094,1.171,11.976,0.022,0.27,3.38,19.428
1, ['Close_norm'], None, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.5193,0.0402,0.419,0.0889,0.015,0.006, UD--+,0.067,-0.484,-3.947,-8.988,0.018,0.136,1.568,16.268
1, ['Close_norm'], SAX, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.5195,0.033,0.392,0.0743,0.283,0.11, UD--U,0.068,-0.437,-3.125,-18.892,0.018,0.302,1.979,11.316
1, ['Close_norm'], None, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.5353,0.0229,0.4275,0.0927,0.016,0.007, U+-+U,0.094,0.222,-1.806,-15.216,0.02,0.674,1.833,6.44
1, ['Close_norm'], SAX, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.5314,0.0528,0.4443,0.0958,0.295,0.135, U+--U,0.137,0.438,-0.788,-9.736,0.02,0.678,2.342,9.18
1, ['Close_norm'], None, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.5455,0.0561,0.4363,0.1259,0.017,0.006, DD-+D,0.078,-0.282,-0.536,3.912,0.022,0.19,2.526,15.396
1, ['Close_norm'], SAX, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.5371,0.0564,0.4248,0.1176,0.296,0.128, U+D+U,0.069,0.001,-2.871,-20.672,0.022,0.389,1.359,3.104
1, ['Close_proc'], None, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.5071,0.0164,0.3789,0.0547,0.014,0.006, UD--U,0.076,-0.462,-5.502,-34.744,0.018,0.332,0.614,1.914
1, ['Close_proc'], SAX, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.4817,0.0397,0.366,0.0348,0.283,0.114, UD--U,0.124,-0.502,-5.679,-35.388,0.018,0.249,0.525,1.592
1, ['Close_proc'], None, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.49,0.0268,0.361,0.0681,0.014,0.006, -D-DU,0.104,-0.26,-4.459,-32.344,0.02,0.084,0.375,-3.048
1, ['Close_proc'], SAX, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.502,0.0431,0.3857,0.0636,0.287,0.12, ++-DU,0.112,-0.07,-1.633,-18.368,0.02,0.262,1.788,3.94
1, ['Close_proc'], None, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.4779,0.033,0.3522,0.058,0.015,0.007, UD-DU,0.115,-0.169,-4.545,-33.674,0.022,0.333,0.465,-3.262
1, ['Close_proc'], SAX, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.4868,0.0446,0.3701,0.0639,0.298,0.133, U+-DU,0.124,-0.094,-5.005,-36.106,0.022,0.366,0.235,-4.478
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.4855,0.0679,0.3931,0.1014,0.017,0.006, -+-++,0.116,0.125,-2.25,-2.28,0.018,1.097,2.24,18.146
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.4892,0.0284,0.4546,0.0513,0.014,0.006, -+-++,0.131,-0.183,1.55,20.532,0.018,0.434,4.14,29.552
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.4962,0.0332,0.3635,0.0691,0.282,0.112, UD-DU,0.065,-0.379,-4.748,-31.88,0.018,0.342,0.991,3.346
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.494,0.0388,0.4684,0.0559,0.021,0.008, +++--,0.163,-0.124,1.546,-9.696,0.02,-0.063,3.377,8.276
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.5294,0.0628,0.4474,0.1207,0.016,0.006, D-D-+,0.044,-0.341,-5.342,-26.5,0.02,-0.088,-0.067,-0.126
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.4585,0.0499,0.3135,0.024,0.312,0.121, UUDD-,0.028,-0.034,-8.344,-63.488,0.02,0.047,-1.568,-18.62
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.5401,0.0394,0.505,0.0519,0.019,0.006, ++++-,0.155,0.593,7.471,38.582,0.022,0.465,6.473,32.866
