No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join,0,10,1, LSTM, Close_norm, Close_norm,0.5159,0.0586,0.4795,0.0982,0.577,0.221, D--+-,0.17,0.32,-4.513,-73.838,0.013,0.722,1.402,24.516
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join,0,10,1, LSTM, Close_norm, Close_norm,0.46,0.0608,0.3988,0.0747,0.796,0.354, D-+-+,0.112,0.225,-2.12,-33.187,0.013,0.651,2.599,44.841
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join,0,15,1, LSTM, Close_norm, Close_norm,0.5155,0.0277,0.4769,0.0762,0.611,0.217, D--+-,0.168,1.103,0.247,5.265,0.014,1.154,3.926,67.13
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join,0,15,1, LSTM, Close_norm, Close_norm,0.4759,0.0342,0.4113,0.0426,0.83,0.326, +-+-+,0.1,0.613,-0.32,-5.975,0.014,1.333,3.643,61.51
1, ['Close_norm'], None, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.5063,0.0548,0.4611,0.0841,0.008,0.003, +D++-,0.122,1.018,0.896,13.642,0.012,1.092,4.417,72.351
1, ['Close_norm'], SAX, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.5087,0.0483,0.4298,0.086,0.155,0.058, U-++-,0.072,0.404,0.46,5.313,0.012,1.089,4.199,68.186
1, ['Close_norm'], None, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.5159,0.0498,0.452,0.0626,0.008,0.003, +-++-,0.103,0.731,2.198,34.165,0.013,1.408,4.758,78.517
1, ['Close_norm'], SAX, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.5002,0.0594,0.371,0.0911,0.154,0.055, UDU++,0.035,-0.099,1.224,22.749,0.013,0.251,4.271,72.809
1, ['Close_norm'], None, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.5129,0.0661,0.4315,0.0751,0.008,0.003, +D+--,0.048,0.066,0.493,4.519,0.014,0.565,4.049,66.757
1, ['Close_norm'], SAX, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.5328,0.0262,0.3906,0.0681,0.154,0.061, U+U+U,0.046,1.002,7.676,130.519,0.014,0.883,7.641,129.757
1, ['Close_proc'], None, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.5128,0.0527,0.3381,0.0232,0.008,0.003, UDUUU,0.013,-0.264,3.138,58.738,0.013,-0.009,5.002,86.692
1, ['Close_proc'], SAX, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.5128,0.0527,0.3381,0.0232,0.151,0.054, UDUUU,0.013,-0.264,3.138,58.738,0.013,-0.009,5.002,86.692
1, ['Close_proc'], None, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.5499,0.0696,0.4657,0.1154,0.008,0.003, +DU++,0.223,0.281,3.674,63.836,0.013,0.479,5.567,94.339
1, ['Close_proc'], SAX, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.5122,0.0567,0.3426,0.0285,0.153,0.057, +DUUU,0.019,-0.135,3.349,63.894,0.013,0.213,5.404,94.368
1, ['Close_proc'], None, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.5319,0.0657,0.4186,0.1133,0.008,0.003, +D+UU,0.13,0.062,3.89,71.27,0.014,0.367,5.602,97.917
1, ['Close_proc'], SAX, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.5116,0.0534,0.3376,0.0239,0.156,0.06, UDUUU,0.014,0.114,3.861,72.448,0.014,0.371,5.588,98.506
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.4847,0.0369,0.4157,0.0795,0.009,0.003, UD+-+,0.166,-0.073,-1.077,-8.547,0.013,0.153,2.895,53.049
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.4672,0.0152,0.4326,0.0643,0.008,0.003, +D+--,0.096,0.136,-2.103,-37.678,0.013,0.332,2.381,38.484
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.4849,0.0521,0.3401,0.0254,0.151,0.054, UDU-U,0.038,-0.315,0.188,7.886,0.013,0.281,3.527,61.266
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.4635,0.0301,0.4034,0.0683,0.009,0.003, -D++-,0.094,-0.217,-3.88,-63.88,0.013,0.242,1.789,30.481
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.4772,0.0556,0.3671,0.0689,0.008,0.003, UDD+-,0.03,-0.368,-3.564,-58.485,0.013,0.002,1.947,33.178
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.4987,0.0488,0.3668,0.0763,0.155,0.056, UDU+U,0.027,-0.111,2.088,42.568,0.013,0.291,4.774,83.705
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.4913,0.0555,0.4435,0.0765,0.009,0.004, +--+-,0.156,0.644,-1.396,-24.995,0.014,2.78,2.959,49.785
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.5174,0.0579,0.4605,0.0966,0.008,0.003, +D-+-,0.055,0.342,-0.675,-13.295,0.014,0.832,3.32,55.635
7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.5145,0.0531,0.3553,0.0409,0.155,0.061, UDUU+,0.032,0.175,4.222,79.733,0.014,0.406,5.768,102.149
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.4814,0.0569,0.4437,0.0859,0.008,0.003, +----,0.117,0.221,-1.832,-32.191,0.012,1.562,3.053,49.435
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join,0,5,1, LSTM, Close_proc, Close_norm,0.4889,0.0506,0.3786,0.057,0.154,0.057, UDU--,0.027,-0.282,-1.794,-36.972,0.012,0.277,3.072,47.044
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.4893,0.0356,0.4131,0.0784,0.008,0.003, UD-+-,0.098,-0.108,-3.459,-51.805,0.013,0.042,1.929,35.532
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join,0,10,1, LSTM, Close_proc, Close_norm,0.5108,0.0779,0.4258,0.1264,0.157,0.054, UD+-+,0.085,-0.081,2.066,34.728,0.013,0.371,4.692,78.799
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.4984,0.054,0.4755,0.0577,0.008,0.003, ---++,0.105,0.345,-0.815,-6.153,0.014,0.903,3.395,61.421
3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join,0,15,1, LSTM, Close_proc, Close_norm,0.5128,0.0531,0.4153,0.0956,0.155,0.06, +DU+-,0.08,0.424,1.651,28.027,0.014,0.789,4.628,78.511
