No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4911, 0.0389, 0.4285, 0.0782, 0.534, 0.214, D----, 0.112, 0.99, -1.392, -23.087, 0.012, 1.309, 3.273, 53.987
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5111, 0.0428, 0.4638, 0.0768, 0.593, 0.222, +--++, 0.187, 0.986, -0.117, -0.746, 0.012, 1.259, 3.91, 65.157
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4919, 0.0279, 0.4302, 0.0727, 0.549, 0.218, D-++-, 0.098, 1.084, 0.681, 11.402, 0.013, 1.324, 3.999, 67.135
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5052, 0.0367, 0.4578, 0.0799, 0.609, 0.228, +--++, 0.167, 1.053, -0.468, -6.013, 0.013, 1.388, 3.425, 58.428
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4955, 0.0534, 0.4378, 0.0961, 0.562, 0.224, D---+, 0.145, 0.506, -1.81, -25.569, 0.014, 1.259, 2.898, 51.713
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5042, 0.0208, 0.457, 0.0681, 0.615, 0.234, +-+--, 0.191, 0.874, -0.329, -6.143, 0.014, 1.27, 3.638, 61.426
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4847, 0.046, 0.431, 0.0748, 0.536, 0.211, D--+-, 0.167, 1.059, -0.198, -2.022, 0.013, 1.036, 3.334, 56.312
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4898, 0.0402, 0.4344, 0.071, 0.699, 0.212, D-+-+, 0.129, 0.872, -0.351, -0.869, 0.013, 1.076, 3.257, 56.888
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4922, 0.0598, 0.445, 0.0815, 0.575, 0.204, +--++, 0.151, 0.819, -0.846, -8.833, 0.013, 1.032, 3.01, 52.906
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4985, 0.033, 0.4482, 0.0783, 0.547, 0.212, D-++-, 0.181, 1.373, 0.987, 16.611, 0.013, 1.595, 4.223, 70.726
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.477, 0.0471, 0.4202, 0.0722, 0.777, 0.273, D---+, 0.094, 0.616, -2.243, -33.678, 0.013, 1.495, 2.608, 45.582
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4905, 0.0559, 0.444, 0.0756, 0.6, 0.219, +---+, 0.159, 1.099, -1.384, -20.505, 0.013, 1.307, 3.037, 52.168
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4969, 0.0605, 0.445, 0.0886, 0.576, 0.224, +---+, 0.159, 0.553, -2.657, -42.969, 0.014, 1.261, 2.329, 40.798
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4853, 0.0587, 0.4331, 0.089, 0.843, 0.368, D---+, 0.124, 0.492, -1.71, -21.783, 0.014, 1.354, 2.802, 51.391
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5113, 0.0561, 0.4648, 0.0885, 0.642, 0.257, +--++, 0.179, 0.932, 0.748, 16.773, 0.014, 1.166, 4.031, 70.669
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4811, 0.056, 0.4264, 0.08, 0.531, 0.215, D-+++, 0.145, 1.118, 1.069, 21.505, 0.012, 1.532, 4.503, 76.283
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5035, 0.0582, 0.4525, 0.0888, 0.579, 0.209, D--++, 0.139, 1.337, 0.325, 11.434, 0.012, 1.654, 4.131, 71.247
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4892, 0.0364, 0.4316, 0.0814, 0.549, 0.224, D-+-+, 0.13, 0.613, -1.449, -21.669, 0.013, 1.328, 2.934, 50.6
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5077, 0.0726, 0.4609, 0.1031, 0.589, 0.221, D--++, 0.151, 1.046, -0.72, -5.063, 0.013, 1.101, 3.299, 58.903
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5098, 0.0453, 0.4547, 0.0984, 0.564, 0.242, D-+-+, 0.157, 0.724, 0.293, 7.235, 0.014, 1.304, 3.949, 68.115
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5069, 0.0534, 0.4619, 0.0813, 0.616, 0.245, +--++, 0.168, 1.162, 0.07, 4.996, 0.014, 1.483, 3.838, 66.995
 1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5086, 0.0449, 0.4966, 0.0453, 0.008, 0.003, ++-++, 0.14, 1.094, 2.292, 38.871, 0.012, 1.225, 5.115, 84.966
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4712, 0.0453, 0.4097, 0.0618, 0.157, 0.056, U--+-, 0.097, 0.065, -2.925, -50.588, 0.012, 0.77, 2.507, 40.236
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5026, 0.0319, 0.4824, 0.0281, 0.008, 0.003, -+-++, 0.176, 1.277, -0.99, -12.249, 0.013, 1.233, 3.164, 55.31
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4787, 0.0368, 0.4224, 0.0515, 0.157, 0.054, +--+-, 0.125, 0.794, -2.39, -40.567, 0.013, 1.237, 2.464, 41.151
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5443, 0.0339, 0.5256, 0.0388, 0.008, 0.003, ++-+-, 0.142, 0.992, 0.618, 10.367, 0.014, 0.97, 4.112, 69.681
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4701, 0.0294, 0.399, 0.0607, 0.16, 0.058, +----, 0.111, 0.351, -3.811, -64.088, 0.014, 0.893, 1.897, 32.454
 1, ['Close_proc'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.4823, 0.0538, 0.4667, 0.0478, 0.008, 0.003, -++--, 0.455, -0.607, -0.239, -9.753, 0.013, -0.322, 3.314, 52.446
 1, ['Close_proc'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.5405, 0.0264, 0.4493, 0.0515, 0.151, 0.055, +++++, 0.195, 0.888, 6.627, 110.408, 0.013, 0.583, 6.747, 112.527
 1, ['Close_proc'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_proc, Close_norm, 0.515, 0.0391, 0.494, 0.0431, 0.008, 0.003, -+++-, 0.448, 0.749, 1.835, 24.914, 0.013, 0.689, 4.647, 74.878
