No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5162, 0.032, 0.442, 0.09, 0.788, 0.592, D+--+, 0.128, 0.241, -0.534, -0.704, 0.018, 0.961, 3.275, 20.41
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4841, 0.0227, 0.4179, 0.0655, 0.951, 0.612, D---+, 0.171, -0.212, -5.689, -30.02, 0.018, 0.465, 0.697, 5.752
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5118, 0.0413, 0.4361, 0.0941, 0.815, 0.636, D+--+, 0.125, 0.152, -2.225, -7.496, 0.02, 0.632, 1.623, 10.3
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5118, 0.0505, 0.4451, 0.0976, 0.979, 0.684, D--++, 0.172, 0.05, -1.747, 0.776, 0.02, 0.448, 1.862, 14.436
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5108, 0.0168, 0.4326, 0.0726, 0.833, 0.664, D+--+, 0.121, -0.063, -2.326, -7.18, 0.022, 0.934, 1.631, 9.85
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5151, 0.0304, 0.4466, 0.0771, 1.039, 0.738, D--++, 0.156, -0.07, -2.618, -3.748, 0.022, 0.426, 1.485, 11.566
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.5074, 0.0399, 0.4222, 0.1034, 0.941, 0.676, D--+D, 0.109, -0.03, -0.608, -1.152, 0.018, 0.746, 3.061, 18.71
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.511, 0.039, 0.42, 0.0881, 1.231, 0.725, D+-+D, 0.105, 0.101, 0.054, 4.84, 0.018, 0.512, 3.392, 21.706
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.4819, 0.0281, 0.4057, 0.0759, 1.127, 0.704, D---D, 0.131, -0.422, -6.226, -33.184, 0.018, 0.104, 0.252, 2.694
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, GradientBoostingRegressor, Close_norm, Close_norm, 0.526, 0.0332, 0.434, 0.1012, 0.969, 0.715, D+--D, 0.132, 0.467, 0.738, 9.432, 0.02, 0.741, 2.973, 17.84
