No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5086, 0.0621, 0.4971, 0.0666, NaN, NaN, +++-+, 0.299, 1.053, 3.516, 56.921, 0.012, 1.088, 5.727, 93.99
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.4787, 0.0556, 0.4389, 0.0632, NaN, NaN, +--+-, 0.214, 0.167, -0.722, -14.35, 0.012, 0.846, 3.608, 58.355
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.508, 0.019, 0.4967, 0.016, NaN, NaN, +-+++, 0.266, 1.382, 1.332, 22.806, 0.013, 1.307, 4.325, 72.837
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.4947, 0.0148, 0.4687, 0.0315, NaN, NaN, +----, 0.207, 0.638, -0.154, -4.323, 0.013, 0.788, 3.582, 59.273
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.4871, 0.0214, 0.4654, 0.0249, NaN, NaN, +----, 0.18, 0.89, -4.017, -66.248, 0.014, 0.974, 1.794, 31.374
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, XGBClassifier, Close_norm, Close_norm, 0.4786, 0.0192, 0.4376, 0.0308, NaN, NaN, +-+--, 0.2, 0.183, 0.805, 12.408, 0.014, 0.76, 4.205, 70.702
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5177, 0.0235, 0.508, 0.0192, NaN, NaN, ++-++, 0.439, 0.406, 6.111, 99.866, 0.013, 0.354, 6.488, 107.256
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.5329, 0.0594, 0.5268, 0.0575, NaN, NaN, ++-++, 0.265, 0.356, 2.944, 45.867, 0.013, 0.326, 4.905, 80.256
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBClassifier, Close_norm, Close_norm, 0.515, 0.0497, 0.5084, 0.0522, NaN, NaN, +-+-+, 0.326, 0.719, 1.244, 20.361, 0.013, 0.864, 4.055, 67.503
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, XGBClassifier, Close_norm, Close_norm, 0.5175, 0.0351, 0.5039, 0.0422, NaN, NaN, +++--, 0.431, 0.358, 3.188, 48.007, 0.013, 0.451, 5.323, 86.425
