No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.541, 0.0769, 0.5266, 0.0717, 0.653, 0.566, +--++, 0.257, 0.735, -0.817, 7.5, 0.018, 1.017, 3.133, 24.512
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.4984, 0.0327, 0.4506, 0.0671, 0.83, 0.575, D---+, 0.207, -0.455, -6.168, -33.284, 0.018, 0.341, 0.458, 4.12
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.5273, 0.0489, 0.5125, 0.0433, 0.709, 0.628, +---+, 0.231, 0.127, -1.83, 1.08, 0.02, 0.647, 1.821, 14.588
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.5038, 0.0336, 0.4673, 0.0772, 0.905, 0.669, D--++, 0.231, -0.117, -2.431, -0.58, 0.02, 0.493, 1.52, 13.758
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.5453, 0.0466, 0.5108, 0.0581, 0.721, 0.674, ++--+, 0.208, 0.385, 0.789, 13.784, 0.022, 1.222, 3.189, 20.332
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.5105, 0.058, 0.4625, 0.0959, 0.967, 0.723, D+--+, 0.208, 0.028, -1.738, 4.176, 0.022, 0.287, 1.925, 15.528
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.5292, 0.0423, 0.507, 0.0425, 0.685, 0.592, ++--+, 0.265, 0.908, 1.799, 14.08, 0.018, 1.195, 4.264, 26.326
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.5074, 0.043, 0.4277, 0.0871, 1.177, 0.667, D+-+D, 0.098, 0.171, -1.379, -3.1, 0.018, 0.54, 2.676, 17.736
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.5073, 0.0246, 0.457, 0.0717, 0.99, 0.614, D--++, 0.203, 0.081, -2.362, -7.648, 0.018, 0.636, 2.184, 15.462
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.5258, 0.0306, 0.5032, 0.0423, 0.71, 0.65, +---+, 0.267, 0.43, -0.934, 4.036, 0.02, 0.767, 2.137, 15.142
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.5499, 0.0522, 0.4752, 0.0967, 1.29, 0.799, D+-++, 0.131, 0.439, 1.639, 16.352, 0.02, 0.489, 3.424, 21.3
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.4781, 0.044, 0.44, 0.074, 0.966, 0.688, D+-++, 0.176, 0.476, -3.225, -10.296, 0.02, 0.149, 0.992, 7.976
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.5397, 0.0339, 0.5172, 0.0255, 0.754, 0.74, +---+, 0.266, 0.558, -0.647, 7.658, 0.022, 1.182, 2.414, 17.404
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.5305, 0.0629, 0.4629, 0.0798, 1.32, 0.803, D+--+, 0.128, -0.658, -5.159, -24.322, 0.022, 0.044, 0.158, 1.414
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.5001, 0.0579, 0.4594, 0.0856, 0.998, 0.752, D--++, 0.16, -0.094, -4.501, -15.834, 0.022, -0.012, 0.487, 5.658
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.5126, 0.0413, 0.4822, 0.0288, 0.696, 0.616, +--++, 0.192, 0.694, -1.322, -1.448, 0.018, 1.201, 2.881, 20.038
