No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.5212, 0.0499, 0.5085, 0.0401, 0.497, 0.219, +-+++, 0.339, 0.577, 3.548, 55.388, 0.012, 0.813, 5.743, 93.224
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.5359, 0.0793, 0.5172, 0.0927, 0.521, 0.236, +-+++, 0.276, 1.039, 4.803, 83.578, 0.012, 1.266, 6.371, 107.319
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.5425, 0.0251, 0.5271, 0.0383, 0.489, 0.195, +++++, 0.293, 1.277, 6.517, 104.606, 0.013, 1.164, 6.917, 113.738
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.5, 0.0119, 0.4867, 0.0249, 0.535, 0.231, +-+--, 0.229, 0.887, 3.612, 56.0, 0.013, 1.092, 5.465, 89.435
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.5099, 0.0413, 0.4967, 0.0325, 0.525, 0.226, +-+-+, 0.214, 0.43, 2.434, 38.467, 0.014, 0.937, 5.02, 83.731
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.4843, 0.0443, 0.4611, 0.0483, 0.549, 0.231, +-+--, 0.22, 0.025, 1.065, 14.666, 0.014, 0.553, 4.335, 71.83
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.4922, 0.0681, 0.4815, 0.0696, 0.476, 0.197, ---++, 0.23, 0.977, 2.102, 40.87, 0.013, 0.835, 4.484, 77.758
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.5026, 0.0438, 0.4477, 0.0795, 0.692, 0.225, -+-++, 0.129, 0.867, 0.605, 12.669, 0.013, 0.433, 3.735, 63.657
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.5024, 0.045, 0.4906, 0.0494, 0.521, 0.216, +-+++, 0.247, 1.115, 3.111, 51.821, 0.013, 1.054, 4.988, 83.233
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.4985, 0.0307, 0.4867, 0.0273, 0.484, 0.193, +++--, 0.251, 1.063, 3.759, 56.964, 0.013, 1.095, 5.609, 90.903
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.531, 0.0482, 0.5037, 0.0682, 0.735, 0.284, ++-++, 0.148, 1.799, 0.682, 13.034, 0.013, 1.739, 4.071, 68.938
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.496, 0.0255, 0.4756, 0.0454, 0.54, 0.203, --++-, 0.235, 1.424, 2.724, 42.171, 0.013, 1.383, 5.091, 83.506
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.4941, 0.0348, 0.4828, 0.0263, 0.549, 0.245, +++++, 0.24, 1.29, 6.073, 96.302, 0.014, 1.201, 6.694, 110.433
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.4882, 0.049, 0.463, 0.0606, 0.806, 0.339, ----+, 0.136, 0.438, -3.41, -49.424, 0.014, 0.852, 1.953, 37.57
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.5029, 0.0222, 0.4917, 0.0126, 0.609, 0.321, +-++-, 0.205, 0.801, 4.018, 63.006, 0.014, 1.109, 5.666, 93.785
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.5113, 0.0426, 0.4926, 0.0481, 0.506, 0.191, +-++-, 0.252, 1.433, 6.084, 97.685, 0.012, 1.198, 7.011, 114.372
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_norm, Close_norm, 0.4938, 0.0244, 0.4739, 0.0457, 0.552, 0.253, ++++-, 0.209, 1.375, 2.981, 44.728, 0.012, 1.322, 5.46, 87.894
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.4893, 0.008, 0.4606, 0.0283, 0.504, 0.2, +-+-+, 0.168, 0.128, 2.798, 43.778, 0.013, 0.522, 5.058, 83.323
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_norm, Close_norm, 0.4999, 0.0325, 0.4859, 0.0361, 0.527, 0.22, +++-+, 0.221, 0.725, 1.387, 19.841, 0.013, 0.814, 4.352, 71.355
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.5014, 0.0249, 0.4827, 0.0139, 0.56, 0.258, +-+--, 0.18, 0.522, 3.337, 49.507, 0.014, 1.019, 5.471, 89.251
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_norm, Close_norm, 0.5014, 0.0265, 0.4814, 0.0165, 0.59, 0.278, +--++, 0.216, 1.301, -0.599, -9.544, 0.014, 1.631, 3.503, 59.725
 1, ['Close_norm'], None, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_proc, Close_norm, 0.5112, 0.0251, 0.5014, 0.0284, 0.009, 0.003, +++-+, 0.294, 0.882, 4.035, 65.347, 0.012, 0.923, 5.987, 98.204
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_proc, Close_norm, 0.4863, 0.0485, 0.4436, 0.0485, 0.164, 0.054, +-+--, 0.207, 1.096, 0.681, 9.46, 0.012, 1.352, 4.31, 70.26
 1, ['Close_norm'], None, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_proc, Close_norm, 0.5424, 0.032, 0.5282, 0.0326, 0.008, 0.002, +++++, 0.263, 1.54, 8.483, 140.029, 0.013, 1.283, 7.9, 131.449
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_proc, Close_norm, 0.4974, 0.0385, 0.4722, 0.0161, 0.165, 0.051, +-+--, 0.242, 0.415, 0.335, -3.55, 0.013, 0.932, 3.826, 59.659
 1, ['Close_norm'], None, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_proc, Close_norm, 0.5386, 0.0549, 0.5142, 0.0626, 0.008, 0.003, ++-++, 0.191, 1.124, 4.008, 65.208, 0.014, 1.039, 5.807, 97.102
 1, ['Close_norm'], SAX, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_proc, Close_norm, 0.4701, 0.0192, 0.4369, 0.0342, 0.172, 0.057, +-++-, 0.199, 0.497, -0.583, -13.635, 0.014, 1.056, 3.512, 57.68
 1, ['Close_proc'], None, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_proc, Close_norm, 0.5103, 0.0561, 0.5059, 0.0562, 0.009, 0.003, +++--, 0.508, 0.503, 0.073, -10.151, 0.013, 0.526, 3.469, 52.247
 1, ['Close_proc'], SAX, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_proc, Close_norm, 0.5228, 0.0545, 0.476, 0.058, 0.153, 0.058, +++-+, 0.212, 0.692, 6.327, 102.172, 0.013, 0.674, 6.596, 108.409
 1, ['Close_proc'], None, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_proc, Close_norm, 0.515, 0.0491, 0.5071, 0.0482, 0.008, 0.002, ++++-, 0.477, 0.69, 3.431, 48.166, 0.013, 0.453, 5.445, 86.504
 1, ['Close_proc'], SAX, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_proc, Close_norm, 0.5445, 0.019, 0.5194, 0.021, 0.157, 0.063, +++-+, 0.332, 0.79, 6.517, 107.778, 0.013, 0.833, 6.988, 116.31
 1, ['Close_proc'], None, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_proc, Close_norm, 0.5376, 0.0284, 0.5317, 0.0285, 0.008, 0.003, ++++-, 0.5, 0.494, 5.416, 80.33, 0.014, 0.554, 6.366, 102.447
 1, ['Close_proc'], SAX, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_proc, Close_norm, 0.5088, 0.0317, 0.4996, 0.0306, 0.175, 0.059, +----, 0.393, 0.135, -0.453, -13.998, 0.014, 0.697, 3.431, 55.283
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_proc, Close_norm, 0.4874, 0.0127, 0.4813, 0.0078, 0.008, 0.003, +----, 0.359, -0.309, -4.132, -72.863, 0.013, 0.23, 1.367, 20.891
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_proc, Close_norm, 0.5304, 0.0589, 0.5236, 0.0631, 0.009, 0.003, ++-+-, 0.273, 0.126, -2.692, -46.91, 0.013, 0.139, 2.087, 33.868
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_proc, Close_norm, 0.5024, 0.0397, 0.4979, 0.0384, 0.169, 0.055, ++-+-, 0.344, 0.87, 0.478, 7.451, 0.013, 0.75, 3.672, 61.048
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_proc, Close_norm, 0.5121, 0.0342, 0.5029, 0.0365, 0.008, 0.002, ++++-, 0.369, 0.489, 5.018, 79.747, 0.013, 0.574, 6.239, 102.295
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_proc, Close_norm, 0.4716, 0.0297, 0.4662, 0.027, 0.009, 0.004, ++-+-, 0.286, 1.095, -1.809, -33.847, 0.013, 0.924, 2.825, 45.497
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_proc, Close_norm, 0.5283, 0.0136, 0.5185, 0.0184, 0.169, 0.047, +-+-+, 0.367, 1.168, 2.613, 39.713, 0.013, 1.351, 5.036, 82.277
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_proc, Close_norm, 0.4998, 0.0648, 0.4935, 0.0674, 0.008, 0.002, --+++, 0.416, 0.048, 4.811, 80.984, 0.014, 0.566, 6.063, 102.774
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_proc, Close_norm, 0.5175, 0.0301, 0.4929, 0.0326, 0.009, 0.003, +-+++, 0.266, 1.041, 6.115, 102.598, 0.014, 0.93, 6.715, 113.581
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_proc, Close_norm, 0.5116, 0.0443, 0.4939, 0.0608, 0.168, 0.046, +-++-, 0.376, -0.24, 4.197, 65.565, 0.014, 0.486, 5.756, 95.064
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_proc, Close_norm, 0.5312, 0.0383, 0.5094, 0.0255, 0.008, 0.003, ++++-, 0.237, 0.998, 5.379, 84.33, 0.012, 0.894, 6.659, 107.695
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 5, 1, XGBRegressor, Close_proc, Close_norm, 0.4736, 0.0698, 0.4666, 0.0703, 0.174, 0.061, +--++, 0.259, 0.455, -2.778, -35.207, 0.012, 0.852, 2.58, 47.927
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_proc, Close_norm, 0.5293, 0.0441, 0.505, 0.0465, 0.008, 0.002, ++++-, 0.277, 1.275, 3.299, 50.552, 0.013, 1.121, 5.309, 86.71
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 10, 1, XGBRegressor, Close_proc, Close_norm, 0.4945, 0.0704, 0.4823, 0.0606, 0.182, 0.062, +-+++, 0.234, 0.961, 5.773, 100.329, 0.013, 1.156, 6.545, 111.599
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_proc, Close_norm, 0.5242, 0.0305, 0.5108, 0.0312, 0.008, 0.003, ++-++, 0.254, 1.402, 3.303, 55.05, 0.014, 1.294, 5.454, 92.022
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, co-integration, time_join, 0, 15, 1, XGBRegressor, Close_proc, Close_norm, 0.4955, 0.059, 0.4763, 0.0596, 0.178, 0.063, --++-, 0.236, 0.482, -0.911, -12.747, 0.014, 1.007, 3.347, 58.124
 
